,paper,doi,research_field_label
1150,http://orkg.org/orkg/resource/R170771,10.1371/journal.pone.0092862,Bioinformatics
1151,http://orkg.org/orkg/resource/R170774,10.1371/journal.pone.0093253,Bioinformatics
1152,http://orkg.org/orkg/resource/R170776,10.1371/journal.pone.0093408,Bioinformatics
1153,http://orkg.org/orkg/resource/R170778,10.1371/journal.pone.0093519,Bioinformatics
1154,http://orkg.org/orkg/resource/R170780,10.1371/journal.pone.0093594,Bioinformatics
1155,http://orkg.org/orkg/resource/R170782,10.1371/journal.pone.0093821,Bioinformatics
1156,http://orkg.org/orkg/resource/R170784,10.1371/journal.pone.0094006,Bioinformatics
1157,http://orkg.org/orkg/resource/R170786,10.1371/journal.pone.0094007,Bioinformatics
1158,http://orkg.org/orkg/resource/R170788,10.1371/journal.pone.0094295,Bioinformatics
1159,http://orkg.org/orkg/resource/R170790,10.1371/journal.pone.0094778,Bioinformatics
1160,http://orkg.org/orkg/resource/R170792,10.1371/journal.pone.0094936,Bioinformatics
1161,http://orkg.org/orkg/resource/R170794,10.1371/journal.pone.0095054,Bioinformatics
1162,http://orkg.org/orkg/resource/R170796,10.1371/journal.pone.0095146,Bioinformatics
1163,http://orkg.org/orkg/resource/R170798,10.1371/journal.pone.0095789,Bioinformatics
1164,http://orkg.org/orkg/resource/R170801,10.1371/journal.pone.0095894,Bioinformatics
1165,http://orkg.org/orkg/resource/R170804,10.1371/journal.pone.0096355,Bioinformatics
1166,http://orkg.org/orkg/resource/R170806,10.1371/journal.pone.0096460,Bioinformatics
1167,http://orkg.org/orkg/resource/R170809,10.1371/journal.pone.0096534,Bioinformatics
1168,http://orkg.org/orkg/resource/R170812,10.1371/journal.pone.0096632,Bioinformatics
1169,http://orkg.org/orkg/resource/R170814,10.1371/journal.pone.0097244,Bioinformatics
1170,http://orkg.org/orkg/resource/R170816,10.1371/journal.pone.0097299,Bioinformatics
1171,http://orkg.org/orkg/resource/R170818,10.1371/journal.pone.0097887,Bioinformatics
1172,http://orkg.org/orkg/resource/R170820,10.1371/journal.pone.0098977,Bioinformatics
1173,http://orkg.org/orkg/resource/R170822,10.1371/journal.pone.0099558,Bioinformatics
1174,http://orkg.org/orkg/resource/R170825,10.1371/journal.pone.0099782,Bioinformatics
1175,http://orkg.org/orkg/resource/R170828,10.1371/journal.pone.0100188,Bioinformatics
1176,http://orkg.org/orkg/resource/R170830,10.1371/journal.pone.0100231,Bioinformatics
1177,http://orkg.org/orkg/resource/R170832,10.1371/journal.pone.0101034,Bioinformatics
1178,http://orkg.org/orkg/resource/R170834,10.1371/journal.pone.0101372,Bioinformatics
1179,http://orkg.org/orkg/resource/R170836,10.1371/journal.pone.0101877,Bioinformatics
1180,http://orkg.org/orkg/resource/R170838,10.1371/journal.pone.0101939,Bioinformatics
1181,http://orkg.org/orkg/resource/R170840,10.1371/journal.pone.0102030,Bioinformatics
1182,http://orkg.org/orkg/resource/R170842,10.1371/journal.pone.0102172,Bioinformatics
1183,http://orkg.org/orkg/resource/R170844,10.1371/journal.pone.0102471,Bioinformatics
1184,http://orkg.org/orkg/resource/R170847,10.1371/journal.pone.0102820,Bioinformatics
1185,http://orkg.org/orkg/resource/R170849,10.1371/journal.pone.0102880,Bioinformatics
1186,http://orkg.org/orkg/resource/R170851,10.1371/journal.pone.0103849,Bioinformatics
1187,http://orkg.org/orkg/resource/R170853,10.1371/journal.pone.0104136,Bioinformatics
1188,http://orkg.org/orkg/resource/R170855,10.1371/journal.pone.0104214,Bioinformatics
1189,http://orkg.org/orkg/resource/R170858,10.1371/journal.pone.0104225,Bioinformatics
1190,http://orkg.org/orkg/resource/R170860,10.1371/journal.pone.0104333,Bioinformatics
1191,http://orkg.org/orkg/resource/R170863,10.1371/journal.pone.0105141,Bioinformatics
1192,http://orkg.org/orkg/resource/R170866,10.1371/journal.pone.0106172,Bioinformatics
1193,http://orkg.org/orkg/resource/R170868,10.1371/journal.pone.0106325,Bioinformatics
1194,http://orkg.org/orkg/resource/R170870,10.1371/journal.pone.0106622,Bioinformatics
1195,http://orkg.org/orkg/resource/R170872,10.1371/journal.pone.0106749,Bioinformatics
1196,http://orkg.org/orkg/resource/R170874,10.1371/journal.pone.0106758,Bioinformatics
1197,http://orkg.org/orkg/resource/R170876,10.1371/journal.pone.0107543,Bioinformatics
1198,http://orkg.org/orkg/resource/R170878,10.1371/journal.pone.0107621,Bioinformatics
1199,http://orkg.org/orkg/resource/R170880,10.1371/journal.pone.0108355,Bioinformatics
1200,http://orkg.org/orkg/resource/R170883,10.1371/journal.pone.0109004,Bioinformatics
1201,http://orkg.org/orkg/resource/R170885,10.1371/journal.pone.0109241,Bioinformatics
1202,http://orkg.org/orkg/resource/R170887,10.1371/journal.pone.0109392,Bioinformatics
1203,http://orkg.org/orkg/resource/R170890,10.1371/journal.pone.0110271,Bioinformatics
1204,http://orkg.org/orkg/resource/R170892,10.1371/journal.pone.0110907,Bioinformatics
1205,http://orkg.org/orkg/resource/R170894,10.1371/journal.pone.0111169,Bioinformatics
1206,http://orkg.org/orkg/resource/R170896,10.1371/journal.pone.0112905,Bioinformatics
1207,http://orkg.org/orkg/resource/R170898,10.1371/journal.pone.0113564,Bioinformatics
1208,http://orkg.org/orkg/resource/R170900,10.1371/journal.pone.0113618,Bioinformatics
1209,http://orkg.org/orkg/resource/R170902,10.1371/journal.pone.0113853,Bioinformatics
1210,http://orkg.org/orkg/resource/R170904,10.1371/journal.pone.0115885,Bioinformatics
1211,http://orkg.org/orkg/resource/R170907,10.1371/journal.pone.0116542,Bioinformatics
1212,http://orkg.org/orkg/resource/R170909,10.1371/journal.pone.0117359,Bioinformatics
1213,http://orkg.org/orkg/resource/R170911,10.1371/journal.pone.0117938,Bioinformatics
1214,http://orkg.org/orkg/resource/R170913,10.1371/journal.pone.0118305,Bioinformatics
1215,http://orkg.org/orkg/resource/R170915,10.1371/journal.pone.0118484,Bioinformatics
1216,http://orkg.org/orkg/resource/R170918,10.1371/journal.pone.0119132,Bioinformatics
1217,http://orkg.org/orkg/resource/R170921,10.1371/journal.pone.0119862,Bioinformatics
1218,http://orkg.org/orkg/resource/R170923,10.1371/journal.pone.0120878,Bioinformatics
1219,http://orkg.org/orkg/resource/R170926,10.1371/journal.pone.0121144,Bioinformatics
1220,http://orkg.org/orkg/resource/R170928,10.1371/journal.pone.0121970,Bioinformatics
1221,http://orkg.org/orkg/resource/R170930,10.1371/journal.pone.0122085,Bioinformatics
1222,http://orkg.org/orkg/resource/R170932,10.1371/journal.pone.0122318,Bioinformatics
1223,http://orkg.org/orkg/resource/R170935,10.1371/journal.pone.0122478,Bioinformatics
1224,http://orkg.org/orkg/resource/R170937,10.1371/journal.pone.0123329,Bioinformatics
1225,http://orkg.org/orkg/resource/R170940,10.1371/journal.pone.0123391,Bioinformatics
1226,http://orkg.org/orkg/resource/R170942,10.1371/journal.pone.0123608,Bioinformatics
1227,http://orkg.org/orkg/resource/R170944,10.1371/journal.pone.0123911,Bioinformatics
1228,http://orkg.org/orkg/resource/R170947,10.1371/journal.pone.0124690,Bioinformatics
1229,http://orkg.org/orkg/resource/R170949,10.1371/journal.pone.0125105,Bioinformatics
1230,http://orkg.org/orkg/resource/R170951,10.1371/journal.pone.0125233,Bioinformatics
1231,http://orkg.org/orkg/resource/R170953,10.1371/journal.pone.0125431,Bioinformatics
1232,http://orkg.org/orkg/resource/R170955,10.1371/journal.pone.0125808,Bioinformatics
1233,http://orkg.org/orkg/resource/R170957,10.1371/journal.pone.0126010,Bioinformatics
1234,http://orkg.org/orkg/resource/R170959,10.1371/journal.pone.0126284,Bioinformatics
1235,http://orkg.org/orkg/resource/R170961,10.1371/journal.pone.0126400,Bioinformatics
1236,http://orkg.org/orkg/resource/R170964,10.1371/journal.pone.0127644,Bioinformatics
1237,http://orkg.org/orkg/resource/R170968,10.1371/journal.pone.0127881,Bioinformatics
1238,http://orkg.org/orkg/resource/R170970,10.1371/journal.pone.0128248,Bioinformatics
1239,http://orkg.org/orkg/resource/R170972,10.1371/journal.pone.0129040,Bioinformatics
1240,http://orkg.org/orkg/resource/R170974,10.1371/journal.pone.0129805,Bioinformatics
1241,http://orkg.org/orkg/resource/R170976,10.1371/journal.pone.0130474,Bioinformatics
1242,http://orkg.org/orkg/resource/R170978,10.1371/journal.pone.0130584,Bioinformatics
1243,http://orkg.org/orkg/resource/R170980,10.1371/journal.pone.0130994,Bioinformatics
1244,http://orkg.org/orkg/resource/R170983,10.1371/journal.pone.0131604,Bioinformatics
1245,http://orkg.org/orkg/resource/R170985,10.1371/journal.pone.0131734,Bioinformatics
1246,http://orkg.org/orkg/resource/R170988,10.1371/journal.pone.0132168,Bioinformatics
1247,http://orkg.org/orkg/resource/R170991,10.1371/journal.pone.0132340,Bioinformatics
1248,http://orkg.org/orkg/resource/R170993,10.1371/journal.pone.0132838,Bioinformatics
1249,http://orkg.org/orkg/resource/R170995,10.1371/journal.pone.0133545,Bioinformatics
1250,http://orkg.org/orkg/resource/R170997,10.1371/journal.pone.0133603,Bioinformatics
1251,http://orkg.org/orkg/resource/R170999,10.1371/journal.pone.0133693,Bioinformatics
1252,http://orkg.org/orkg/resource/R171001,10.1371/journal.pone.0135109,Bioinformatics
1253,http://orkg.org/orkg/resource/R171003,10.1371/journal.pone.0135809,Bioinformatics
1254,http://orkg.org/orkg/resource/R171005,10.1371/journal.pone.0136027,Bioinformatics
1255,http://orkg.org/orkg/resource/R171008,10.1371/journal.pone.0136208,Bioinformatics
1256,http://orkg.org/orkg/resource/R171011,10.1371/journal.pone.0137126,Bioinformatics
1257,http://orkg.org/orkg/resource/R171013,10.1371/journal.pone.0137304,Bioinformatics
1258,http://orkg.org/orkg/resource/R171015,10.1371/journal.pone.0137352,Bioinformatics
1259,http://orkg.org/orkg/resource/R171017,10.1371/journal.pone.0137656,Bioinformatics
1260,http://orkg.org/orkg/resource/R171019,10.1371/journal.pone.0138024,Bioinformatics
1261,http://orkg.org/orkg/resource/R171021,10.1371/journal.pone.0138293,Bioinformatics
1262,http://orkg.org/orkg/resource/R171023,10.1371/journal.pone.0139447,Bioinformatics
1263,http://orkg.org/orkg/resource/R171026,10.1371/journal.pone.0140085,Bioinformatics
1264,http://orkg.org/orkg/resource/R171028,10.1371/journal.pone.0141881,Bioinformatics
1265,http://orkg.org/orkg/resource/R171030,10.1371/journal.pone.0141953,Bioinformatics
1266,http://orkg.org/orkg/resource/R171032,10.1371/journal.pone.0142104,Bioinformatics
1267,http://orkg.org/orkg/resource/R171034,10.1371/journal.pone.0142955,Bioinformatics
1268,http://orkg.org/orkg/resource/R171038,10.1371/journal.pone.0143118,Bioinformatics
1269,http://orkg.org/orkg/resource/R171040,10.1371/journal.pone.0143203,Bioinformatics
1270,http://orkg.org/orkg/resource/R171042,10.1371/journal.pone.0143386,Bioinformatics
1271,http://orkg.org/orkg/resource/R171045,10.1371/journal.pone.0143579,Bioinformatics
1272,http://orkg.org/orkg/resource/R171047,10.1371/journal.pone.0143612,Bioinformatics
1273,http://orkg.org/orkg/resource/R171049,10.1371/journal.pone.0143749,Bioinformatics
1274,http://orkg.org/orkg/resource/R171051,10.1371/journal.pone.0143908,Bioinformatics
1275,http://orkg.org/orkg/resource/R171053,10.1371/journal.pone.0144451,Bioinformatics
1276,http://orkg.org/orkg/resource/R171055,10.1371/journal.pone.0144456,Bioinformatics
1277,http://orkg.org/orkg/resource/R171057,10.1371/journal.pone.0144947,Bioinformatics
1278,http://orkg.org/orkg/resource/R171060,10.1371/journal.pone.0145265,Bioinformatics
1279,http://orkg.org/orkg/resource/R171062,10.1371/journal.pone.0145553,Bioinformatics
1280,http://orkg.org/orkg/resource/R171064,10.1371/journal.pone.0145606,Bioinformatics
1281,http://orkg.org/orkg/resource/R171066,10.1371/journal.pone.0145638,Bioinformatics
1282,http://orkg.org/orkg/resource/R171068,10.1371/journal.pone.0145673,Bioinformatics
1283,http://orkg.org/orkg/resource/R171070,10.1371/journal.pone.0146085,Bioinformatics
1284,http://orkg.org/orkg/resource/R171072,10.1371/journal.pone.0146268,Bioinformatics
1285,http://orkg.org/orkg/resource/R171074,10.1371/journal.pone.0146382,Bioinformatics
1286,http://orkg.org/orkg/resource/R171076,10.1371/journal.pone.0146691,Bioinformatics
1287,http://orkg.org/orkg/resource/R171078,10.1371/journal.pone.0146886,Bioinformatics
1288,http://orkg.org/orkg/resource/R171080,10.1371/journal.pone.0146956,Bioinformatics
1289,http://orkg.org/orkg/resource/R171082,10.1371/journal.pone.0147256,Bioinformatics
1290,http://orkg.org/orkg/resource/R171084,10.1371/journal.pone.0147274,Bioinformatics
1291,http://orkg.org/orkg/resource/R171087,10.1371/journal.pone.0147518,Bioinformatics
1292,http://orkg.org/orkg/resource/R171089,10.1371/journal.pone.0147595,Bioinformatics
1293,http://orkg.org/orkg/resource/R171091,10.1371/journal.pone.0147654,Bioinformatics
1294,http://orkg.org/orkg/resource/R171093,10.1371/journal.pone.0147712,Bioinformatics
1295,http://orkg.org/orkg/resource/R171095,10.1371/journal.pone.0147923,Bioinformatics
1296,http://orkg.org/orkg/resource/R171097,10.1371/journal.pone.0148194,Bioinformatics
1297,http://orkg.org/orkg/resource/R171099,10.1371/journal.pone.0148211,Bioinformatics
1298,http://orkg.org/orkg/resource/R171101,10.1371/journal.pone.0148334,Bioinformatics
1299,http://orkg.org/orkg/resource/R171103,10.1371/journal.pone.0148440,Bioinformatics
1300,http://orkg.org/orkg/resource/R171106,10.1371/journal.pone.0149195,Bioinformatics
1301,http://orkg.org/orkg/resource/R171108,10.1371/journal.pone.0149335,Bioinformatics
1302,http://orkg.org/orkg/resource/R171111,10.1371/journal.pone.0149395,Bioinformatics
1303,http://orkg.org/orkg/resource/R171113,10.1371/journal.pone.0149911,Bioinformatics
1304,http://orkg.org/orkg/resource/R171115,10.1371/journal.pone.0150331,Bioinformatics
1305,http://orkg.org/orkg/resource/R171117,10.1371/journal.pone.0150491,Bioinformatics
1306,http://orkg.org/orkg/resource/R171119,10.1371/journal.pone.0150537,Bioinformatics
1307,http://orkg.org/orkg/resource/R171122,10.1371/journal.pone.0150545,Bioinformatics
1308,http://orkg.org/orkg/resource/R171126,10.1371/journal.pone.0150830,Bioinformatics
1309,http://orkg.org/orkg/resource/R171128,10.1371/journal.pone.0151078,Bioinformatics
1310,http://orkg.org/orkg/resource/R171130,10.1371/journal.pone.0151299,Bioinformatics
1311,http://orkg.org/orkg/resource/R171132,10.1371/journal.pone.0151783,Bioinformatics
1312,http://orkg.org/orkg/resource/R171134,10.1371/journal.pone.0152233,Bioinformatics
1313,http://orkg.org/orkg/resource/R171136,10.1371/journal.pone.0152245,Bioinformatics
1314,http://orkg.org/orkg/resource/R171138,10.1371/journal.pone.0152452,Bioinformatics
1315,http://orkg.org/orkg/resource/R171140,10.1371/journal.pone.0152765,Bioinformatics
1316,http://orkg.org/orkg/resource/R171143,10.1371/journal.pone.0152990,Bioinformatics
1317,http://orkg.org/orkg/resource/R171145,10.1371/journal.pone.0153276,Bioinformatics
1318,http://orkg.org/orkg/resource/R171148,10.1371/journal.pone.0153318,Bioinformatics
1319,http://orkg.org/orkg/resource/R171150,10.1371/journal.pone.0153431,Bioinformatics
1320,http://orkg.org/orkg/resource/R171152,10.1371/journal.pone.0153714,Bioinformatics
1321,http://orkg.org/orkg/resource/R171154,10.1371/journal.pone.0153941,Bioinformatics
1322,http://orkg.org/orkg/resource/R171156,10.1371/journal.pone.0154496,Bioinformatics
1323,http://orkg.org/orkg/resource/R171158,10.1371/journal.pone.0155313,Bioinformatics
1324,http://orkg.org/orkg/resource/R171161,10.1371/journal.pone.0155442,Bioinformatics
1325,http://orkg.org/orkg/resource/R171163,10.1371/journal.pone.0155617,Bioinformatics
1326,http://orkg.org/orkg/resource/R171165,10.1371/journal.pone.0155828,Bioinformatics
1327,http://orkg.org/orkg/resource/R171167,10.1371/journal.pone.0156216,Bioinformatics
1328,http://orkg.org/orkg/resource/R171169,10.1371/journal.pone.0156680,Bioinformatics
1329,http://orkg.org/orkg/resource/R171171,10.1371/journal.pone.0156868,Bioinformatics
1330,http://orkg.org/orkg/resource/R171173,10.1371/journal.pone.0156901,Bioinformatics
1331,http://orkg.org/orkg/resource/R171175,10.1371/journal.pone.0157080,Bioinformatics
1332,http://orkg.org/orkg/resource/R171177,10.1371/journal.pone.0157108,Bioinformatics
1333,http://orkg.org/orkg/resource/R171179,10.1371/journal.pone.0157119,Bioinformatics
1334,http://orkg.org/orkg/resource/R171182,10.1371/journal.pone.0157328,Bioinformatics
1335,http://orkg.org/orkg/resource/R171184,10.1371/journal.pone.0157630,Bioinformatics
1336,http://orkg.org/orkg/resource/R171186,10.1371/journal.pone.0157635,Bioinformatics
1337,http://orkg.org/orkg/resource/R171188,10.1371/journal.pone.0157909,Bioinformatics
1338,http://orkg.org/orkg/resource/R171190,10.1371/journal.pone.0158056,Bioinformatics
1339,http://orkg.org/orkg/resource/R171192,10.1371/journal.pone.0158332,Bioinformatics
1340,http://orkg.org/orkg/resource/R171194,10.1371/journal.pone.0158802,Bioinformatics
1341,http://orkg.org/orkg/resource/R171196,10.1371/journal.pone.0159086,Bioinformatics
1342,http://orkg.org/orkg/resource/R171198,10.1371/journal.pone.0159250,Bioinformatics
1343,http://orkg.org/orkg/resource/R171200,10.1371/journal.pone.0159560,Bioinformatics
1344,http://orkg.org/orkg/resource/R171202,10.1371/journal.pone.0160360,Bioinformatics
1345,http://orkg.org/orkg/resource/R171205,10.1371/journal.pone.0160378,Bioinformatics
1346,http://orkg.org/orkg/resource/R171208,10.1371/journal.pone.0160558,Bioinformatics
1347,http://orkg.org/orkg/resource/R171210,10.1371/journal.pone.0160706,Bioinformatics
1348,http://orkg.org/orkg/resource/R171213,10.1371/journal.pone.0160787,Bioinformatics
1349,http://orkg.org/orkg/resource/R171215,10.1371/journal.pone.0161097,Bioinformatics
1350,http://orkg.org/orkg/resource/R171217,10.1371/journal.pone.0161108,Bioinformatics
1351,http://orkg.org/orkg/resource/R171219,10.1371/journal.pone.0161842,Bioinformatics
1352,http://orkg.org/orkg/resource/R171221,10.1371/journal.pone.0161923,Bioinformatics
1353,http://orkg.org/orkg/resource/R171223,10.1371/journal.pone.0162039,Bioinformatics
1354,http://orkg.org/orkg/resource/R171226,10.1371/journal.pone.0162294,Bioinformatics
1355,http://orkg.org/orkg/resource/R171228,10.1371/journal.pone.0162464,Bioinformatics
1356,http://orkg.org/orkg/resource/R171231,10.1371/journal.pone.0162646,Bioinformatics
